Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
12.88067558,-1.919608154,8.538843384,-1.110989685,8.822190197
12.89065158,-2.012415161,8.501720581,-0.8470884705,8.777620776
12.90062758,-1.857936401,8.605155487,-0.6219566345,8.825387169
12.91060358,-1.718725891,8.776549072,-0.6486012268,8.966744998
12.92057958,-1.612446899,9.128766632,-0.6819818115,9.295131221
12.93055558,-1.410965881,9.376501465,-0.7426057434,9.51110234
12.94053158,-1.355880432,9.444160767,-0.5709127808,9.558060773
12.95050758,-1.265618134,9.513616333,-0.189206543,9.599296021
12.96048358,-1.154549103,9.616751862,0.1901046753,9.687674633
12.97045958,-1.09407486,9.657018127,0.3847000122,9.726406994
12.98043558,-0.9942324829,9.505533142,0.3689826965,9.56450766
12.99041158,-0.9466314697,9.261989594,0.3710783386,9.317631754
13.00038658,-0.9410929871,9.104816437,0.3113525391,9.158617732
13.01036258,-0.9852511597,8.945397949,0.1258882141,9.00037289
13.02033858,-1.078207855,8.90902359,-0.2450404358,8.977375915
13.03031458,-1.371597748,8.958570557,-0.7143145752,9.09106771
13.04029058,-1.894460449,9.15361496,-1.013392639,9.402372672
13.05026658,-2.358794861,9.479786682,-1.208137665,9.843264974
13.06024258,-2.701582031,9.734706573,-1.319955139,10.18849052
13.07021858,-2.955304413,9.815538483,-1.042881317,10.3036994
13.08019458,-3.08673111,9.815987549,-0.6652166748,10.3113546
13.09017058,-3.132386169,9.821526031,-0.4555027771,10.31899702
13.10015033,-3.023861847,9.738299103,-0.4581971741,10.20725989
13.11012633,-2.80352005,9.602980499,-0.4408332825,10.01355547
13.12010233,-2.589764557,9.531728668,-0.1760339355,9.87885215
13.13007833,-2.480042725,9.517059174,0.3197351074,9.840084236
13.14005433,-2.401306458,9.566157074,0.8930429077,9.903290337
13.15003033,-2.324516144,9.686057739,1.46260849,10.06788525
13.16000633,-2.336191864,9.855804749,1.498084717,10.2390887
13.16998133,-2.423310699,10.39812698,0.9746232605,10.72116458
13.17995733,-2.695744171,11.43187729,-0.1384620667,11.74623458
13.18993333,-3.065026245,12.71201523,-1.625469818,13.17694461
13.19990933,-3.500021667,13.64816849,-2.830314331,14.37126765
13.20988533,-3.805386658,14.15007477,-3.141068115,14.98572295
13.21986133,-3.857178955,14.28868652,-2.445764008,15.00087176
13.22983733,-3.816164246,14.07478134,-0.6869215393,14.59912465
13.23981333,-3.501368866,13.52811813,1.603615265,14.06560152
13.24978933,-2.505489807,12.5240062,2.539918213,13.02226535
13.25976533,-1.567091217,11.93632828,1.797611847,12.17222724
13.26974133,-0.8313711548,11.53336624,0.8298742676,11.59303266
13.27971733,-0.2880010986,11.04313568,0.1411564636,11.04779233
13.28969333,0.00209564209,10.71097641,-0.4743635559,10.72147568
13.29966933,0.02439926147,10.43659698,-1.18298996,10.50345739
13.30964533,-0.04849914551,10.4681813,-1.669029236,10.60051086
13.31962133,-0.2317181396,10.76636124,-1.254990234,10.84173547
13.32959733,-0.05478607178,11.54564072,-1.174308014,11.60533586
13.33957333,0.1898052979,12.06042023,-1.097068634,12.11170185
13.34954833,0.5234614563,12.22522751,-0.7424560547,12.25893309
13.35952433,1.150657196,12.12194229,-0.3715274048,12.18209873
13.36950033,1.964814148,11.89710983,0.2535726929,12.06092932
13.37947633,2.719544678,11.33502869,0.7312294006,11.67961879
13.38945233,2.813549194,10.49572403,1.567390594,10.97875199
13.39942833,2.266137543,9.831854553,2.251917114,10.33788537
13.40940433,1.759291534,9.383387146,1.930086365,9.740035647
13.41938033,1.031954041,8.995843048,0.7506889343,9.085904202
13.42935633,0.1085243225,8.539591827,-0.4890330505,8.554271414
13.43933233,-0.4867877197,8.336613922,-1.249002686,8.443701894
13.44930833,-0.8271798706,8.354277191,-1.924398193,8.612867254
13.45928433,-1.097817078,8.380622406,-1.967658234,8.678232146
13.46926033,-1.20170105,8.406668243,-1.453327789,8.615585763
13.47923633,-1.174457703,8.430618439,-0.5918692017,8.532583859
13.48921233,-0.8493338013,8.600515137,0.2215393066,8.645189887
13.49918833,-0.540226593,8.654253387,0.6815327454,8.697840729
13.50916433,-0.4234693909,8.646170197,0.7538323975,8.689295062
13.51914033,-0.4951702881,8.471633148,0.9463320923,8.538694645
13.52911533,-0.8595126343,8.097561035,1.025367737,8.207352538
13.53909133,-0.9598040771,7.664960632,1.019080811,7.791750192
13.54906733,-0.915945282,7.207661591,0.9550140381,7.328123442
13.55904333,-0.7129673767,6.650370483,0.7366181946,6.728919409
13.56901933,-0.2103126526,6.35234024,0.423918457,6.369942292
13.57899533,0.09310638428,6.262377319,0.422870636,6.277328896
13.58897133,0.1987866211,6.293063507,0.5010081482,6.316104305
13.59894733,0.3025209045,6.539451141,0.5586383057,6.570237202
13.60892333,0.4067042542,7.03566925,0.6373745728,7.0761781
13.61889933,0.4701722717,7.646099854,0.8969348145,7.712872163
13.62887533,0.1877096558,8.016130371,1.366059265,8.133861258
13.63885133,-0.2981799316,8.168663177,1.864672394,8.384090441
13.64882733,-0.6331832886,8.463400269,2.293530579,8.791492916
13.65880333,-0.9099577332,8.737330627,2.844085693,9.233514661
13.66877933,-1.125210114,9.042545929,3.477718048,9.753371596
13.67875533,-1.165476379,9.448052673,4.075874176,10.35551953
13.68873133,-1.245410156,9.722432098,4.814288635,10.9203529
13.69870733,-1.417552185,10.05459137,5.451363831,11.52482665
13.70868233,-1.782942352,10.43929138,5.9826091,12.16344111
13.71865833,-2.146087189,11.0495723,6.043083344,12.77566415
13.72863433,-2.690056,11.30449219,5.657185822,12.92407429
13.73861033,-3.314407654,11.32784363,4.782704315,12.73497546
13.74858633,-3.867956543,11.10750183,3.894152069,12.38959665
13.75856233,-4.42644516,10.52820648,3.195255432,11.85943531
13.76853833,-4.864584045,9.683213654,2.755469971,11.18129775
13.77851433,-5.021757202,8.730145569,2.708467712,10.42925138
13.78849033,-4.568948822,7.967930603,2.623594208,9.552301189
13.79846633,-3.444636841,7.698191528,2.239942017,8.726111162
13.80844233,-2.334844666,7.952063599,1.889520721,8.500417851
13.81841833,-1.573976898,9.036708069,1.807491302,9.349145459
13.82839433,-0.952918396,10.47641418,1.532363434,10.63068414
13.83837033,-0.2812651062,11.97494797,1.554068298,12.07864302
13.84834633,0.1263372803,13.2684082,2.12258606,13.43770773
13.85832233,0.2986289978,14.1749231,2.545756073,14.40480816
13.86829833,0.1169068909,14.66919525,2.39636673,14.86410206
13.87827433,-0.3246748352,14.56276657,1.725461884,14.66822425
13.88825033,-0.759969635,14.05532181,1.176104279,14.12490164
13.89822633,-0.9903405762,13.19191727,0.7167095947,13.24843871
13.90820133,-0.9416917419,11.80624878,-0.4360432434,11.85176895
13.91817733,-0.656534729,10.30816406,-1.905238037,10.50329549
13.92815333,-0.2890489197,8.972940674,-2.73571106,9.385165348
13.93812933,-0.09265731812,7.965385895,-2.718945923,8.417162513
13.94810533,-0.09939331055,7.231312408,-2.200274506,7.559296666
13.95808133,0.1919009399,6.964267731,-1.359472961,7.098310907
13.96805733,0.8104147339,6.887028351,-0.200433197,6.937442253
13.97803333,1.538201294,6.845265198,0.8514294434,7.067435953
13.98800933,2.026336212,7.080126801,0.6493496704,7.392962123
13.99798533,1.969155121,7.423512726,-1.025517426,7.748406228
14.00796133,1.393751678,7.453749847,-2.68062561,8.042803255
14.01793733,0.822689209,7.586523743,-3.505709839,8.397747407
14.02791333,0.5245092773,8.112080841,-3.520529022,8.858616718
14.03788933,0.3176394653,8.943451996,-3.272045746,9.528510471
14.04786533,0.0983454895,9.642049255,-2.86668869,10.05965654
14.05784133,-0.01871109009,10.35486694,-2.292632446,10.60564864
14.06781733,-0.1637594604,11.09208389,-1.705702972,11.22366094
14.07779333,-0.3192860413,11.62512543,-1.135388947,11.68480179
14.08776933,-0.4623884583,11.93917236,-0.1755848694,11.94941295
14.09774,-0.9511221313,11.84037781,1.677411804,11.99636988
14.107716,-1.74102951,11.40583145,3.97363678,12.20303094
14.117692,-2.459086304,10.74974579,4.010160828,11.73394775
14.127668,-3.126248932,9.941127319,2.266586609,10.66474846
14.137644,-3.543880463,9.384884033,0.5912704468,10.04911627
14.14762,-3.737577667,8.961115265,-0.4129911804,9.718108629
14.157596,-3.648512878,8.490942993,-0.7430548096,9.271455635
14.167572,-3.089874573,8.14965271,-0.5278024292,8.731708858
14.177548,-2.09444458,8.265661469,0.0245489502,8.526925604
14.187524,-1.29181366,8.633596344,0.5252577209,8.745493927
14.1975,-1.062789917,8.695118408,0.422870636,8.770029995
14.207476,-1.173858948,8.634943542,-0.1082249451,8.715039154
14.217452,-1.377585297,8.577163696,-0.6354286194,8.710295509
14.227428,-1.626068573,8.484207001,-0.9077124023,8.686184965
14.237404,-1.761387177,8.402626648,-1.033450928,8.647233094
14.24738,-1.777104492,8.548423462,-0.9042695618,8.777889695
14.257356,-1.609602814,8.941955109,-0.6044430542,9.105752785
14.267332,-1.577419739,9.239835663,-0.2329156494,9.37641007
14.277308,-1.830094299,9.361682281,-0.1079255676,9.539496224
14.287284,-2.219883728,9.427695007,-0.005239105225,9.685522411
14.297259,-2.564616852,9.402547302,0.03622467041,9.746100122
14.307235,-2.631078644,9.472152557,0.07364685059,9.831056543
14.317211,-2.548749847,9.589807892,0.005987548828,9.922730322
14.327187,-2.432890778,9.655970306,-0.1106199646,9.958361154
14.337163,-2.264790344,9.638756104,-0.0904119873,9.901670003
14.347139,-2.061513062,9.613608398,-0.07349716187,9.832431254
14.357115,-1.855242004,9.50583252,-0.01167572021,9.685190298
14.367091,-1.754202118,9.327403564,0.0043409729,9.490927308
14.377067,-1.734592896,9.180259552,-0.02948867798,9.342743041
14.387043,-1.754651184,9.051377563,-0.196690979,9.221980477
14.397019,-1.842219086,8.983418884,-0.4718188477,9.182494162
14.406995,-1.895657959,9.010362854,-0.7601193237,9.238936045
14.416971,-1.990560608,9.150471497,-0.905766449,9.408181174
14.426947,-2.040406952,9.428443451,-0.7491920471,9.675747783
14.436923,-2.050735474,9.690398712,-0.3354524231,9.910694805
14.446899,-2.136507111,9.855505371,0.1140628052,10.0850711
14.456875,-2.142644348,10.05533981,0.4980143738,10.29314344
14.466851,-2.211950226,10.37387741,0.6144721985,10.62485917
14.476827,-2.460283813,10.91829529,0.4379891968,11.20062512
14.486803,-2.925366669,11.66494263,0.1344204712,12.02691671
14.496778,-3.351231079,12.49571503,0.1261875916,12.93791201
14.506754,-3.667822723,13.31316513,0.1005908203,13.80954046
14.51673,-3.910767517,13.88063507,-0.3664379883,14.42568575
14.526706,-4.01569931,14.01804932,-1.030756531,14.61827646
14.536682,-4.166585541,13.87644379,-1.313817902,14.54792922
14.546658,-4.369563446,13.2844249,-0.8485853577,14.01032215
14.556634,-4.746329956,12.29932343,0.1588197327,13.18431752
14.56661,-4.640649719,11.49115402,1.615290985,12.4976564
14.576586,-3.470383301,11.22126526,2.11195816,11.93401531
14.586562,-2.310295715,11.02786743,1.540296936,11.37206406
14.596538,-1.49419281,10.58299255,0.9229806519,10.72773214
14.606514,-0.7303312683,10.15533188,0.1748364258,10.1830603
14.61649,-0.2398013306,9.767338715,-0.8008346558,9.803047811
14.626466,0.1100212097,9.210047607,-1.578916626,9.34505534
14.636442,0.3818559265,8.869805145,-2.208208008,9.148521185
14.646418,0.6176156616,9.037456512,-1.97978302,9.272357312
14.656394,0.8704399109,9.514514465,-1.417252808,9.658791678
14.66637,1.166823578,9.937235413,-0.75353302,10.03383959
14.676346,1.513951721,10.31445099,-0.2576142883,10.42815008
14.686322,1.754651184,10.73522598,0.390687561,10.88469175
14.696298,2.162253571,11.21991806,1.391506348,11.51078589
14.706273,2.891087952,11.64473465,2.226020966,12.20300799
14.716249,3.811972961,11.89531357,2.455942841,12.73032906
14.726225,4.310885468,11.58860138,2.302212524,12.57694708
14.736201,3.480412445,10.7323819,1.590742035,11.39419818
14.746177,1.578317871,9.700278168,0.7442523193,9.855982719
14.756153,0.3658392334,9.016949158,0.01960922241,9.024388898
14.766129,-0.3986210632,8.515042877,-0.3743714905,8.532585069
14.776105,-0.8092172241,8.055648193,-0.5578898621,8.115389173
14.786081,-1.073567505,7.736960907,-0.720302124,7.844230135
14.796057,-1.153201904,7.553442535,-0.9369017029,7.698191578
14.806033,-1.171463928,7.479047241,-1.093326416,7.648780166
14.816009,-0.9943821716,7.54940094,-0.8711883545,7.664282067
14.825985,-0.7933502197,7.775730286,-0.3989204407,7.82627137
14.835961,-0.8765771484,7.811206512,0.620609436,7.884699788
14.845937,-1.125359802,7.580386505,1.405128021,7.79121807
14.855913,-1.24032074,7.372468872,1.860331421,7.704059047
14.865889,-1.343605957,7.009773102,1.855391693,7.374596548
14.875865,-1.399888916,6.746171265,1.659898224,7.087014733
14.885841,-1.245859222,6.668183441,1.343007202,6.915237086
14.895817,-0.7550299072,6.785090332,0.9583071899,6.893901192
14.905793,0.09056167603,6.845115509,0.7515870667,6.886849125
14.915769,0.5908213806,6.786587219,0.8363108826,6.863399441
14.925745,0.6342311096,6.67297348,0.9635462952,6.771945483
14.93572,0.7315287781,6.703210602,1.088686066,6.830329719
14.945696,0.940045166,6.934180298,1.285676422,7.114738588
14.955672,1.110540619,7.294181671,1.626068573,7.555295211
14.965648,1.246008911,7.800578613,2.014959869,8.152400149
14.975624,1.177900543,8.380772095,2.711012421,8.886753003
14.9856,0.503253479,8.983568573,3.966002655,9.83295202
14.995576,-0.4619393921,9.590406647,5.420527954,11.02594263
15.005552,-0.9653425598,10.40905426,6.76892395,12.45385998
15.015528,-1.274150391,11.44954056,8.00924469,14.03080321
15.025504,-1.641336823,12.400513,8.660540314,15.21419297
15.03548,-2.070344696,13.0946196,8.262368317,15.62120737
15.045456,-2.450703735,13.52422623,7.211852875,15.52164507
15.055432,-2.960842896,13.40073303,5.951324158,14.95875983
15.065408,-3.540138245,12.39886642,4.987478485,13.82531768
15.075384,-4.051325226,10.94479019,4.388723602,12.46846275
15.08536,-4.16434021,9.466464386,3.879632263,11.04568802
15.09533608,-3.426075439,8.327632599,3.281476135,9.584129759
15.10531208,-2.004032593,7.777376862,2.7099646,8.476299052
15.11528808,-0.9752220154,7.732619934,2.0862117,8.068255591
15.12526408,-0.518821106,8.486901398,1.44269989,8.624271195
15.13524008,-0.3980223083,9.53038147,0.9499246216,9.585872391
15.14521608,-0.3213816833,10.50620224,0.6819818115,10.5332175
15.15519108,-0.1561253357,11.58366165,1.135538635,11.64023369
15.16516708,-0.0592767334,12.50873795,1.634301453,12.61518846
15.17514308,-0.1820214844,13.0401329,1.878593445,13.17601272
15.18511908,-0.5047503662,13.66433487,2.412832489,13.88490479
15.19509508,-1.169817352,13.67301682,1.658401337,13.8228129
15.20507108,-1.189426575,13.15599197,-1.085542603,13.25417908
15.21504708,-0.4092489624,12.60843063,-3.736829224,13.15689555
15.22502308,0.1124162292,11.63844772,-4.018992462,12.31334249
15.23499908,0.0860710144,10.33226395,-2.938838654,10.74243264
15.24497508,-0.006735992432,9.151369629,-1.441951447,9.264277383
15.25495108,0.1660047913,8.258177032,-0.0549357605,8.260028053
15.26492708,0.6759942627,7.678731995,1.393302612,7.833338079
15.27490308,1.314865723,7.25915451,2.43498642,7.768742172
15.28487908,1.443148956,7.021149445,1.575773163,7.339092552
15.29485508,0.9595046997,6.800208893,-0.7355703735,6.906848343
15.30483108,0.4108955383,6.699618073,-3.139571228,7.410170373
15.31480708,0.2167492676,6.789580994,-4.174968109,7.973440225
15.32478308,0.3697311401,7.122189331,-3.82499588,8.092766861
15.33475908,0.3547622681,7.602839813,-2.669698334,8.065749729
15.34473508,0.03218307495,8.450976105,-1.183439026,8.5334964
15.35471108,-0.5304968262,9.556876373,0.3126997375,9.57669536
15.36468708,-0.8897497559,10.66921326,1.279239807,10.78240329
15.37466308,-1.216220856,11.34610565,1.163231049,11.47024032
15.38463808,-1.442101135,11.58785294,0.1242416382,11.67790338
15.39461408,-1.753603363,11.50717072,-0.938997345,11.6778345
15.40459008,-2.146087189,11.43187729,-0.8881031799,11.66542909
15.41456608,-2.625989227,11.16588043,0.08322692871,11.47081653
15.42454208,-3.211571503,10.27553192,1.469943237,10.86561001
15.43451808,-3.654500427,9.335935822,2.153272247,10.25434798
15.44449408,-3.845802612,8.731343079,1.842668152,9.717097077
15.45447008,-3.693718872,8.380323029,1.202150116,9.236803455
15.46444608,-3.087180176,8.333620148,0.5731581116,8.905527296
15.47442208,-2.319277039,8.371192017,0.3996688843,8.695725213
15.48439808,-1.619033203,8.327033844,0.7723937988,8.518060421
15.49437408,-1.095871124,8.276738434,0.8265811157,8.389789566
15.50435008,-0.7409591675,8.165220337,0.5563929749,8.217628416
15.51432608,-0.6589297485,8.008196869,0.1451980591,8.036571905
15.52430208,-0.5310955811,8.123008118,-0.3547622681,8.14807828
15.53427808,-0.4592449951,8.243357849,-0.923429718,8.307621623
15.54425408,-0.5739065552,8.365803223,-1.139131165,8.462484984
15.55423008,-0.8177494812,8.599467316,-1.021176453,8.698410986
15.56420608,-1.052461395,8.754245453,-0.7095245361,8.84578507
15.57418208,-1.685944061,8.803942108,-0.4231700134,8.973899759
15.58415808,-2.14354248,8.983568573,-0.3128494263,9.241058026
15.59413408,-2.230960693,9.248517609,-0.3763174438,9.521233029
15.60410908,-2.386187897,9.404044189,-0.5074447632,9.71531986
15.61408508,-2.549947357,9.582323456,-0.4586462402,9.926404722
15.62406108,-2.777623901,9.671088867,-0.03742218018,10.06213471
15.63403708,-2.905009003,9.711953888,0.3626957703,10.14360261
15.64401308,-2.900967407,9.688003693,0.5739065552,10.12928409
15.65398908,-2.61625946,9.573791199,0.6325845337,9.944971326
15.66396508,-2.374961243,9.504485321,0.6830296326,9.82049956
15.67394108,-2.346520386,9.462273102,0.6991960144,9.773926808
15.68391708,-2.559527435,9.533674622,0.4297563171,9.880628673
15.69389308,-2.859803009,9.683812408,0.0462538147,10.09736775
15.70386908,-3.094514923,9.772278442,-0.2082170105,10.25264858
15.71384508,-3.32892746,9.726174316,-0.3200344849,10.28506913
15.72382108,-3.427871704,9.688003693,-0.4061054993,10.28458272
15.73379708,-3.516337738,9.808952179,-0.3508703613,10.4260867
15.74377308,-3.490890656,10.33615585,-0.3600013733,10.91567847
15.75374908,-3.496878204,11.22141495,-0.4282594299,11.76145045
15.76372508,-3.463048553,12.30141907,-0.193996582,12.78105047
15.77370108,-3.432961121,13.41719879,0.3394940186,13.85358082
15.78367708,-3.516786804,14.29138092,0.698896637,14.7343074
15.79365308,-3.710933075,14.72937012,0.5507048035,15.19962645
15.80362908,-3.802093506,14.91049347,-0.4445755005,15.39403709
15.81360508,-3.735182648,14.82591934,-1.60421402,15.37312513
15.82358108,-3.229833527,14.44316528,-1.653611298,14.89198705
15.83355608,-2.258653107,13.44803467,-0.4936734009,13.64532388
15.84353208,-1.483864288,12.14155151,1.66274231,12.34438489
15.85350808,-0.7328759766,11.17336487,3.917952576,11.86303258
15.86348408,-0.0470022583,10.54182816,4.354744263,11.40596983
15.87346008,0.2891986084,10.22553589,2.616109772,10.55884702
15.88343608,0.4486170959,9.884395294,-0.2034269714,9.896661567
15.89341208,0.5484594727,9.589957581,-2.156715088,9.844770904
15.90338808,0.6664141846,9.49176178,-2.977458344,9.970100688
15.91336408,0.9463320923,9.715396729,-3.558699646,10.38984221
15.92334008,1.316961365,10.13886612,-3.193010101,10.71103669
15.93331608,1.739682312,10.53658905,-2.812201996,11.04330944
15.94329208,2.086810455,10.63538361,-2.114951935,11.04260766
15.95326808,2.262545013,10.55470139,-0.4327500916,10.8031525
15.96324408,2.452200623,10.54856415,1.362915802,10.91526605
15.97322008,2.277064819,10.24739044,2.953208771,10.90483733
15.98319608,2.033221893,9.675280151,3.606001282,10.52370099
15.99317208,1.72935379,9.033564606,3.094365234,9.704176947
16.00314808,1.128652954,8.455466766,2.03127594,8.768971301
16.01312408,0.2945874023,8.014633484,0.9228309631,8.072964053
16.02310008,-0.309256897,7.856861572,0.3013233948,7.868717137
16.03307608,-0.7146139526,7.961793365,-0.1016386414,7.994445391
16.04305208,-1.092428284,8.075556793,-0.1969903564,8.151492028
16.05302708,-1.406774597,8.046816559,-0.2555186462,8.172855148
16.06300308,-1.609902191,7.94607605,-0.2511776733,8.111411707
16.07297908,-1.746268616,7.72019577,-0.2785707092,7.920131214
16.08295508,-1.67786087,7.518714752,-0.08936416626,7.704172543
16.09293108,-1.528621216,7.311246185,0.3480262756,7.477441133
16.10290725,-1.413660278,7.170688477,0.7426057434,7.346337312
16.11288325,-1.406624908,7.054380341,0.9560618591,7.256509485
16.12285925,-1.31396759,7.028334503,1.010548553,7.221163694
16.13283525,-1.111139374,7.104226685,1.022523651,7.262934814
16.14281125,-0.55579422,7.148983612,1.013093262,7.24176994
16.15278725,-0.3619473267,7.042854309,1.082848206,7.134799431
16.16276325,-0.352666626,6.944059753,1.183439026,7.05300415
16.17273925,-0.2396516418,6.980583801,1.259331207,7.097316268
16.18271525,-0.1392105103,7.016658783,1.36082016,7.148755944
16.19269125,-0.07065307617,7.166197815,1.461560669,7.314064709
16.20266725,0.03128494263,7.363936615,1.611997833,7.538373713
16.21264325,0.1769320679,7.66990036,1.889371033,7.901164433
16.22261925,0.3299139404,8.019872589,2.32960556,8.357886193
16.23259525,0.4532574463,8.480913849,3.023861847,9.015269408
16.24257125,0.562230835,8.9991362,4.003125458,9.865372233
16.25254725,0.4559518433,9.605375519,5.119953003,10.89426683
16.26252225,-0.1294807434,10.21296204,6.120472412,11.90720544
16.27249825,-0.8809181213,10.73118439,6.947203217,12.81397548
16.28247425,-1.511257324,11.3693074,7.37276825,13.63461628
16.29245025,-2.057770844,11.71119644,7.307803345,13.95673789
16.30242625,-2.47001358,11.91731781,6.493796082,13.7946663
16.31240225,-2.848276978,11.70880142,5.527854767,13.2576729
16.32237825,-3.16741333,11.22455841,4.868326263,12.63818893
16.33235425,-3.166066132,10.57850189,4.396357727,11.8851436
16.34233025,-2.614762573,10.15922379,4.329746246,11.348723
16.35230625,-1.699565735,10.10189301,4.711302795,11.27533325
16.36228225,-0.798589325,10.52970337,4.666396179,11.54502712
16.37225825,-0.2318678284,10.95511871,4.050427094,11.6822236
16.38223425,0.3433859253,11.46331192,3.3230896,11.94019927
16.39221025,0.6089337158,11.91821594,1.892514496,12.08289215
16.40218625,0.4203259277,12.0156633,-0.4543052673,12.03159307
16.41216225,0.6732998657,12.17672836,-0.1878593445,12.1967757
16.42213825,0.8904981995,11.88812851,-0.07020401001,11.92164062
16.43211425,0.5646258545,11.06663681,-1.666933594,11.20570927
16.44209025,0.2026785278,10.53823563,-3.33820816,11.05618028
16.45206625,0.1360670471,10.57535843,-3.691323853,11.20190126
16.46204225,0.07499404907,10.75124268,-3.22130127,11.22370817
16.47201825,-0.106129303,10.41144928,-2.774630127,10.77534741
16.48199325,-0.2776725769,9.735305328,-2.533481598,10.06338914
16.49196925,-0.4704716492,9.05526947,-2.067051544,9.300104883
16.50194525,-0.4966671753,8.391399994,-1.366358643,8.516408168
16.51192125,-0.4983137512,7.788154449,-0.6036946106,7.827395065
16.52189725,-0.4101470947,7.330855408,0.3137475586,7.349020287
16.53187325,-0.3736230469,7.231761475,1.367107086,7.369324935
16.54184925,-0.5689668274,7.252867584,1.790426788,7.492225272
16.55182525,-0.7378157043,7.378755798,1.20753891,7.51322563
16.56180125,-0.636177063,7.750582581,0.1805245972,7.778742876
16.57177725,-0.369282074,8.257727966,-0.6228547668,8.289414242
16.58175325,-0.5046006775,8.869655457,-0.8713380432,8.926625328
16.59172925,-0.8619076538,9.429940338,-0.4387376404,9.479406643
16.60170525,-1.019978943,9.809101868,0.02724334717,9.862027109
16.61168125,-1.200952606,10.14620087,0.01676513672,10.21704264
16.62165725,-1.45437561,10.39618103,-0.3576063538,10.50350754
16.63163325,-1.616787872,10.56832306,-0.8369096375,10.72398587
16.64160925,-1.842817841,10.58089691,-1.06593338,10.7929408
16.65158525,-2.0570224,10.49677185,-0.9119036865,10.7352284
16.66156125,-2.383044434,10.2704425,-0.5077441406,10.55550539
16.67153725,-2.733465729,9.891730042,0.0520916748,10.26259576
16.68151325,-2.812501373,9.538614349,0.673150177,9.967369705
16.69148925,-2.319875793,9.420509949,1.042432251,9.757791573
16.70146525,-1.797761536,9.435029755,0.9071136475,9.647517203
16.71144125,-1.595532074,9.357640686,0.7134164429,9.519460322
16.72141625,-1.541793823,9.239236908,0.5468128967,9.382943631
16.73139225,-1.574276276,9.053323517,0.2597099304,9.192848402
16.74136825,-1.604962463,8.78612915,-0.01407073975,8.93152663
16.75134425,-1.62996048,8.515042877,-0.01347198486,8.669654426
16.76132025,-1.533411255,8.426726532,-0.1727407837,8.56684945
16.77129625,-1.391356659,8.490643616,-0.2829116821,8.608538864
16.78127225,-1.357826385,8.424930267,-0.1860630798,8.535675836
16.79124825,-1.359173584,8.493188324,-0.09774673462,8.601811156
16.80122425,-1.396146698,8.63988327,-0.1586700439,8.753398466
16.81120025,-1.291065216,8.777147827,-0.155975647,8.872964655
16.82117625,-1.206790466,9.026978302,-0.004939727783,9.107288559
16.83115225,-1.56679184,9.284293213,0.3451821899,9.421894071
16.84112825,-1.957479401,9.402397614,0.4854405212,9.616260135
16.85110425,-2.046095123,9.584568787,0.3790118408,9.80785981
16.86108025,-2.155367889,9.685159607,0.186512146,9.923845733
16.87105625,-2.205064545,9.705966339,-0.03382965088,9.953353036
16.88103225,-2.211650848,9.671088867,0.02200424194,9.920778374
16.89100825,-2.238445129,9.552236023,0.176333313,9.812591048
16.90098425,-2.281854858,9.435329132,0.1669029236,9.708766864
16.91096025,-2.229763184,9.438771973,0.09654922485,9.69905057
16.92093625,-2.102827148,9.448052673,-0.004640350342,9.679235655
16.93091225,-2.103425903,9.431736603,-0.02125579834,9.66346251
16.94088825,-2.208058319,9.3747052,0.0419128418,9.631322641
16.95086425,-2.333946533,9.377249908,-0.02409988403,9.663369137
16.96084025,-2.472109222,9.494156799,-0.1739382935,9.812267417
16.97081525,-2.656825104,9.604477386,-0.4555027771,9.975579596
16.98079125,-2.777025146,9.726473694,-0.6674620056,10.13714283
16.99076725,-2.816243591,9.787097626,-0.7990383911,10.21552594
17.00074325,-2.786904602,9.69997879,-0.7105723572,10.11737806
17.01071925,-2.690804443,9.512568512,-0.3252735901,9.89116733
17.02069525,-2.513572998,9.454189911,0.212258606,9.784927685
17.03067125,-2.339934082,9.696835327,0.6298901367,9.995032189
17.04064725,-2.280357971,10.19170624,0.7262896729,10.46892569
17.05062325,-2.308798828,10.94538895,0.4806504822,11.19656716
17.06059925,-2.494562531,11.90444458,0.08427474976,12.163295
17.07057525,-2.763852539,12.95510971,-0.04909790039,13.24674145
17.08055125,-3.142714691,13.79052246,0.09460327148,14.14440226
17.09052725,-3.66348175,14.1443866,-0.009131011963,14.61112091
17.100503,-4.085603943,13.88527542,-0.7948471069,14.49568263
17.110479,-4.124672699,13.51434677,-1.795516205,14.24339749
17.120455,-4.050576782,12.97187485,-2.123633881,13.75450945
17.130431,-4.101920013,12.15412537,-1.580862579,12.92469101
17.140407,-4.183500366,11.28323639,-0.5246589661,12.04526321
17.150383,-4.270020447,10.51218979,0.5432203674,11.35932644
17.160359,-4.129762115,9.75730957,1.125210114,10.65486382
17.170335,-3.192710724,9.36063446,1.171763306,9.959312653
17.180311,-1.748513947,9.383536835,0.8327183533,9.581309118
17.190287,-0.9557624817,9.288035431,0.1984872437,9.339190611
17.200263,-0.793200531,8.94300293,-0.7979905701,9.013504171
17.210239,-0.6830296326,8.682245178,-1.498683472,8.83707887
17.220215,-0.4596940613,8.659492493,-1.659748535,8.829093615
17.230191,0.03487747192,8.86576355,-1.643731842,9.016919326
17.240166,0.6162684631,9.12083313,-1.088985443,9.206262711
